key,chi_squared,p_value
0000,8.5,0.125
0001,3.1666666666666665,0.625
0010,0.7666666666666666,1.0
0011,4.9,0.375
0100,0.7666666666666666,1.0
0101,5.166666666666667,0.25
0110,0.7666666666666666,1.0
0111,3.1666666666666665,0.625
1000,3.1666666666666665,0.625
1001,0.7666666666666666,1.0
1010,5.166666666666667,0.25
1011,0.7666666666666666,1.0
1100,4.9,0.375
1101,0.7666666666666666,1.0
1110,3.1666666666666665,0.625
1111,8.5,0.125
