Mean P-value
0.49711345698684456
0.49711345698684456
0.49711345698684456
0.49711345698684456
0.4934691317519173
0.4934691317519173
0.4934691317519173
0.4934691317519173
0.5018291869107634
0.5018291869107634
0.4542915844591334
0.5018291869107634
0.5018291869107634
0.4835161758167669
0.4542915844591334
0.4542915844591334
0.4542915844591334
0.4835161758167669
0.4988741674507037
0.4835161758167669
0.4835161758167669
0.47495405658613893
0.4988741674507037
0.4988741674507037
0.4988741674507037
0.47495405658613893
0.48269058075267823
0.47495405658613893
0.47495405658613893
0.48269058075267823
0.5464557939767838
0.48269058075267823
0.48269058075267823
0.5464557939767838
0.5464557939767838
0.5252311487402767
0.5252311487402767
0.5464557939767838
0.5252311487402767
0.4862740234425291
0.4862740234425291
0.5252311487402767
0.4862740234425291
0.4788559584412724
0.4788559584412724
0.4862740234425291
0.49233261187560856
0.4788559584412724
0.4788559584412724
0.49233261187560856
0.4985813659057021
0.49233261187560856
0.49233261187560856
0.4985813659057021
0.5029956785682589
0.4985813659057021
0.4985813659057021
0.5029956785682589
0.5051820510579274
0.5029956785682589
0.5029956785682589
0.5051820510579274
0.478444079910405
0.5051820510579274
0.5051820510579274
0.478444079910405
0.49780962482560426
0.478444079910405
0.478444079910405
0.49780962482560426
0.49212529085576534
0.49780962482560426
0.49780962482560426
0.49212529085576534
0.46289640000555665
0.49212529085576534
0.49212529085576534
0.46289640000555665
0.5561611977824942
0.46289640000555665
0.46289640000555665
0.5561611977824942
0.48757209779694677
0.5561611977824942
0.5561611977824942
0.48757209779694677
0.4515992116788402
0.48757209779694677
0.48757209779694677
0.4515992116788402
0.4921885117515922
0.4515992116788402
0.4921885117515922
0.4515992116788402
0.5369036890799179
0.4921885117515922
0.5369036890799179
0.49112575823441146
0.4921885117515922
0.49112575823441146
0.5369036890799179
0.5369036890799179
0.5184331902535633
0.5184331902535633
0.49112575823441146
0.49112575823441146
0.5456820807699114
0.5456820807699114
0.5184331902535633
0.5184331902535633
0.5534515890851617
0.5534515890851617
0.5456820807699114
0.5456820807699114
0.5076683485880494
0.5076683485880494
0.5534515890851617
0.5534515890851617
0.5251602993160486
0.5251602993160486
0.5076683485880494
0.5076683485880494
0.4904868343938142
0.4904868343938142
0.5251602993160486
0.5251602993160486
0.566214176081121
0.566214176081121
0.4904868343938142
0.4904868343938142
0.48066419809125366
0.48066419809125366
0.566214176081121
0.566214176081121
0.5432368509657681
0.5432368509657681
0.48066419809125366
0.48066419809125366
0.4904326512431726
0.4904326512431726
0.5432368509657681
0.5432368509657681
0.4986076900176704
0.4904326512431726
0.4986076900176704
0.4904326512431726
0.544162051747553
0.4986076900176704
0.544162051747553
0.4986076900176704
0.5445024710660801
0.544162051747553
0.5445024710660801
0.544162051747553
0.47999643775168804
0.47999643775168804
0.5445024710660801
0.5445024710660801
0.4974140921747312
0.4974140921747312
0.47999643775168804
0.47999643775168804
0.5108254801016301
0.5108254801016301
0.4974140921747312
0.4974140921747312
0.47421677434351295
0.47421677434351295
0.5108254801016301
0.5108254801016301
0.47845255766063927
0.47845255766063927
0.47421677434351295
0.5151218573795632
0.47421677434351295
0.5151218573795632
0.47845255766063927
0.4758571769017726
0.4758571769017726
0.47845255766063927
0.5151218573795632
0.5396241034986451
0.5396241034986451
0.5151218573795632
0.49892733779735865
0.4758571769017726
0.49892733779735865
0.4758571769017726
0.4944454195257276
0.4944454195257276
0.5396241034986451
0.5396241034986451
0.47826654559932646
0.47826654559932646
0.49892733779735865
0.49892733779735865
0.5111069960333406
0.5111069960333406
0.4944454195257276
